,user,movie,rating,predicted_rating,CBF
8374,56,1947,5.0,4.435413986778781,9421
8375,56,1952,2.0,3.2540024886762295,8822
8376,56,1953,4.0,3.8937559399639285,-1
8377,56,1954,4.0,3.8540831102961715,-1
8378,56,1957,4.0,3.7900291272098716,5931
8379,56,1958,2.0,3.1610196764196417,4297
8380,56,1961,2.0,3.0434482259533695,4124
8381,56,1968,5.0,4.571407051741842,2570
8382,56,2000,1.0,2.92186345724998,11718
8383,56,2005,4.0,3.7112746920257758,-1
8384,56,2006,4.0,3.523797753198391,8190
8385,56,2011,2.0,3.0225509083547553,2841
8386,56,2028,5.0,3.646526164762134,-1
8387,56,2042,2.0,2.649954829715716,5278
8388,56,2052,4.0,3.5486685621916387,4962
8389,56,2060,4.0,3.678360775223487,-1
8390,56,2072,2.0,2.8391992151209817,1765
8391,56,2082,2.0,2.5253491546826443,12588
8392,56,2115,4.0,3.608615178726134,7313
8393,56,2144,4.0,4.238272702080248,-1
8394,56,2186,4.0,4.137287319786005,705
8395,56,2194,2.0,3.1606083021094022,2344
8396,56,2248,4.0,3.94945471836486,7820
8397,56,2253,1.0,2.629550696858498,-1
8398,56,2300,4.0,3.9987100623183998,16
8399,56,2321,4.0,3.3911109567252806,-1
8400,56,2324,2.0,3.0258884883642367,5492
8401,56,2329,4.0,4.470580340003313,5308
8402,56,2395,5.0,4.321734023146491,8623
8403,56,2420,4.0,3.7381185315237144,-1
8404,56,2502,4.0,3.8220120556984636,10115
8405,56,2542,4.0,4.357964735164291,-1
8406,56,2572,2.0,3.184724242544409,489
8407,56,2599,5.0,4.510835015108096,9449
8408,56,2617,4.0,3.696502204184158,2326
8409,56,2694,4.0,3.9666010361311046,3811
8410,56,2700,4.0,3.701624975014325,6414
8411,56,2716,2.0,3.192045316873289,7113
8412,56,2746,5.0,4.0473221071335885,13030
8413,56,2761,4.0,3.858691079389975,6271
8414,56,2791,4.0,4.182963208458365,7282
8415,56,2797,4.0,3.5178383609390265,2658
8416,56,2804,4.0,4.2940073927257565,3383
8417,56,2858,5.0,4.233778535539661,-1
8418,56,2863,4.0,3.763004577010698,1084
8419,56,2918,4.0,4.214191517561818,3766
8420,56,2925,4.0,3.8536495093431893,-1
8421,56,2947,2.0,2.5973488761983585,443
8422,56,2951,2.0,3.076068880114571,7477
8423,56,2953,4.0,3.3211263443948864,-1
8424,56,2959,4.0,4.371251055154016,-1
8425,56,3034,4.0,3.4912804544440563,4967
8426,56,3039,1.0,2.776867412815854,-1
8427,56,3072,4.0,3.9721093041747944,690
8428,56,3079,4.0,3.8272469507799096,-1
8429,56,3086,4.0,3.814101999018461,4965
8430,56,3089,4.0,3.7759361846613277,7843
8431,56,3098,2.0,3.083592142249243,6884
8432,56,3104,2.0,3.2281652785376656,-1
8433,56,3114,4.0,3.680099639855638,6647
8434,56,3152,2.0,2.9852061860225256,-1
8435,56,3160,4.0,3.8728938253031115,4996
8436,56,3210,2.0,3.093299276469533,-1
8437,56,3253,4.0,3.583186428918729,2947
8438,56,3255,2.0,2.9702545537771448,3437
8439,56,3268,2.0,2.0560116613574224,-1
8440,56,3360,5.0,4.376440741365539,1870
8441,56,3361,2.0,3.1420475355563946,7670
8442,56,3365,4.0,3.939483135259144,799
8443,56,3421,4.0,3.7853417033803147,3823
8444,56,3424,4.0,3.7753906348564605,779
8445,56,3468,2.0,3.03847971900643,-1
8446,56,3480,4.0,3.823005657388402,1628
8447,56,3489,2.0,3.0111244764630745,3734
8448,56,3504,4.0,3.9654565484155606,-1
8449,56,3552,2.0,3.201624320549169,-1
8450,56,3606,5.0,3.970362088393796,8422
8451,56,3608,2.0,2.84601006699262,3204
8452,56,3653,5.0,4.532598683679545,-1
8453,56,3671,4.0,4.0759158871118695,9413
8454,56,3683,4.0,4.019115538668632,-1
8455,56,3751,4.0,3.5970539399392494,824
8456,56,3783,4.0,3.94804022572125,80
8457,56,3791,4.0,3.9329033799940114,2190
8458,56,3868,4.0,3.600190260498888,-1
8459,56,3897,2.0,2.95242964574678,4000
8460,56,3916,2.0,3.4349890564045444,-1
8461,56,3972,2.0,3.0746843391877836,-1
8462,56,3988,2.0,2.5212132042301967,263
8463,56,4016,4.0,3.9525617035420098,6059
8464,56,4022,4.0,3.5433092392430035,1819
8465,56,4027,4.0,3.8778662964272335,2868
8466,56,4034,4.0,3.6255986995851686,1810
8467,56,4054,4.0,3.629976872386373,-1
8468,56,4085,2.0,2.7481499282072877,5885
8469,56,4091,4.0,3.807746701108809,-1
8470,56,4102,2.0,3.317199037712717,-1
8471,56,4226,4.0,4.005758826129881,-1
8472,56,4262,2.0,3.149407170911495,-1
8473,56,4306,4.0,4.185521956711309,-1
8474,56,4370,4.0,3.298376060509733,383
8475,56,4406,2.0,3.3993103539996077,-1
8476,56,4447,4.0,3.660136557771972,12921
8477,56,4571,4.0,4.16939382100906,4852
8478,56,4649,4.0,3.589227710904035,-1
8479,56,4771,4.0,3.540568446744956,3808
8480,56,4776,2.0,2.9928952937578472,437
8481,56,4816,2.0,2.746069842812191,9091
8482,56,4848,4.0,4.475812661367883,7713
8483,56,4878,4.0,4.102890062288453,2731
8484,56,4881,2.0,2.876811940870186,1897
8485,56,4886,4.0,3.635939229882897,3123
8486,56,4896,4.0,3.808956058962127,10469
8487,56,4973,5.0,4.2575153751148145,-1
8488,56,4993,4.0,3.9948530270812,3656
8489,56,5103,4.0,4.073325412656028,-1
8490,56,5377,5.0,4.0803614412709095,-1
8491,56,5401,4.0,3.781160061323985,-1
8492,56,5418,4.0,3.803611319064118,1689
8493,56,5445,4.0,4.168183882247529,-1
8494,56,5673,5.0,4.746541962433082,-1
8495,56,5785,5.0,4.027817937503846,4949
8496,56,5816,4.0,3.9941034534209807,11590
8497,56,5902,4.0,3.978446789195157,4300
8498,56,5952,4.0,3.8357359419047623,-1
8499,56,5970,2.0,2.9838117363356815,1338
8500,56,5995,4.0,4.018545558944092,12323
8501,56,6003,2.0,3.306408630544049,2948
8502,56,6016,5.0,4.5514360470883926,-1
8503,56,6188,2.0,3.421455686645496,227
8504,56,6373,2.0,3.2115721525116245,873
8505,56,6377,4.0,3.9338520800841956,3806
8506,56,6618,2.0,3.181217824826365,-1
8507,56,6732,5.0,4.018431650078815,2057
8508,56,6796,4.0,4.102744241007218,-1
8509,56,6863,5.0,4.022579031870857,-1
8510,56,6867,4.0,3.564887706477487,11219
8511,56,6870,2.0,3.246981385352127,12945
8512,56,6873,2.0,2.916917396016184,6735
8513,56,6874,4.0,4.1527570359852035,5735
8514,56,6932,4.0,3.736100231924863,3134
8515,56,6936,4.0,3.9035538693877916,9306
8516,56,6942,2.0,3.3194080390598812,10897
8517,56,6978,2.0,3.1734597590822515,11812
8518,56,7018,2.0,2.867704493803945,2759
8519,56,7022,1.0,2.901372235936546,-1
8520,56,7036,2.0,2.8066549831318985,-1
8521,56,7072,4.0,3.8359707188526984,5026
8522,56,7132,4.0,4.032233491335453,908
8523,56,7147,4.0,3.9647911095561645,-1
8524,56,7153,4.0,3.7654972714242803,-1
8525,56,7263,4.0,3.892889239132765,-1
8526,56,7361,5.0,4.619565486182381,6119
8527,56,7438,4.0,3.9636145898926194,1372
8528,56,7451,5.0,4.109502082172127,3373
8529,56,8360,4.0,3.624864734721493,-1
8530,56,8368,4.0,4.0955658395307895,-1
8531,56,8376,4.0,3.555547129406831,10880
8532,56,8528,2.0,2.5679419326375106,-1
8533,56,8641,4.0,3.7826917093996166,11616
8534,56,8665,4.0,3.9205803154916183,875
8535,56,8784,2.0,3.48754126627523,10479
8536,56,8807,4.0,3.942297628130648,3444
8537,56,8874,5.0,4.441862038773116,1200
8538,56,8914,2.0,2.845979513532404,2333
8539,56,8917,4.0,3.535112951090623,5840
8540,56,8961,4.0,4.114651625988714,186
8541,56,8972,2.0,2.8897151823022513,-1
8542,56,26084,5.0,3.9052409141500055,-1
8543,56,26471,2.0,3.073339067914481,-1
8544,56,27253,4.0,3.889848226120814,-1
8545,56,27773,5.0,4.560459764740777,-1
8546,56,32587,4.0,4.148655547814737,-1
8547,56,32598,2.0,2.704723861559687,-1
8548,56,33166,2.0,3.5804907502045196,-1
8549,56,33495,4.0,3.7294397269372843,-1
8550,56,33660,4.0,3.860709915345731,-1
8551,56,33794,4.0,3.815921747657254,-1
8552,56,33880,2.0,2.7291795876790963,-1
8553,56,34162,4.0,3.8512215047246334,-1
8554,56,34528,4.0,3.769512244022746,-1
8555,56,35836,5.0,3.85836397405816,-1
8556,56,37733,2.0,3.115713019124753,-1
8557,56,38038,4.0,3.6825177976591537,-1
8558,56,38061,4.0,4.060296745120649,-1
8559,56,38886,4.0,3.7695369565552834,-1
8560,56,39292,4.0,3.535206277643762,-1
8561,56,40629,5.0,4.028161409973741,-1
8562,56,40815,4.0,3.9949255866014237,-1
8563,56,41566,4.0,3.655225039080267,-1
8564,56,44191,4.0,4.1011846015627995,-1
8565,56,44199,2.0,3.2156215820482856,-1
8566,56,46578,5.0,4.347526315416458,-1
8567,56,46948,4.0,3.836218805435188,-1
8568,56,46970,4.0,3.8248236066727603,-1
8569,56,47099,2.0,3.3387775161429416,-1
8570,56,48322,5.0,4.041478393474432,-1
8571,56,48516,4.0,4.336550743455198,-1
8572,56,48698,5.0,4.064265327153146,-1
8573,56,48982,4.0,3.876343761409429,-1
8574,56,49272,5.0,4.0352392341051,-1
8575,56,50514,4.0,3.673339037656827,-1
8576,56,50872,4.0,3.637405042698346,-1
8577,56,51255,5.0,4.0549934212690975,-1
8578,56,51540,4.0,3.9917059112788786,-1
8579,56,51662,2.0,3.052527736238646,-1
8580,56,52245,4.0,3.402223316273044,-1
8581,56,52435,4.0,4.049935510267783,-1
8582,56,53123,4.0,3.8442274623848576,-1
8583,56,53125,2.0,3.044257642336761,-1
8584,56,54001,4.0,4.1843671891623355,-1
8585,56,54256,5.0,3.8929442596171553,-1
8586,56,54286,4.0,4.230388515261705,-1
8587,56,54503,5.0,4.325637207141161,-1
8588,56,54881,5.0,4.309435055354054,-1
8589,56,55052,2.0,3.2968391535110855,-1
8590,56,55118,2.0,2.9570044192501515,-1
8591,56,55247,2.0,3.127506165924548,-1
8592,56,55765,2.0,3.326649477528056,-1
8593,56,55805,4.0,3.760378991230934,-1
8594,56,55820,5.0,4.1797052442730775,-1
8595,56,56174,2.0,2.9857909797920192,-1
8596,56,56333,4.0,3.645316290826471,-1
8597,56,56367,5.0,4.482593107788236,-1
8598,56,56757,4.0,3.657254989063864,-1
8599,56,56782,5.0,4.648088096003424,-1
8600,56,57532,1.0,2.157723080610238,-1
8601,56,57669,5.0,4.673296429955881,-1
8602,56,58025,1.0,2.019448435955452,-1
8603,56,58559,5.0,4.1695598167113985,-1
8604,56,59118,4.0,3.593132142290186,-1
8605,56,59315,2.0,3.3805543432653606,-1
8606,56,59369,2.0,2.56228332303274,-1
8607,56,60684,2.0,3.0253684673467776,-1
8608,56,60756,4.0,3.930150235757955,-1
8609,56,60950,4.0,3.7066736089587,-1
8610,56,61024,4.0,3.7040418714271452,-1
8611,56,61132,4.0,3.937462454272594,-1
8612,56,63082,4.0,4.09706540129879,-1
8613,56,63113,2.0,2.84522924558111,-1
8614,56,63131,5.0,4.31172070732048,-1
8615,56,64969,4.0,3.9938701866514217,-1
8616,56,64983,2.0,2.945901777995648,-1
8617,56,65188,5.0,4.139390058080561,-1
8618,56,67087,5.0,4.328371767551313,-1
8619,56,67734,4.0,3.4843427543175554,-1
8620,56,67997,4.0,3.7742578531335482,-1
8621,56,68157,4.0,4.519796135805103,-1
8622,56,68954,4.0,3.950119568941218,-1
8623,56,69122,4.0,4.140432535369319,-1
8624,56,69306,2.0,2.6753758175298463,-1
8625,56,69844,4.0,4.120434850701879,-1
8626,56,70286,4.0,4.069198612960435,-1
8627,56,70293,4.0,4.006204282885034,-1
8628,56,70728,4.0,4.040697870818463,-1
8629,56,71264,5.0,4.402330146519391,-1
8630,56,71466,4.0,3.982850675423946,-1
8631,56,71535,4.0,4.006353847890095,-1
8632,56,71579,4.0,3.728271392318968,-1
8633,56,72011,4.0,3.997941094737653,-1
8634,56,72171,5.0,4.053482601911544,-1
8635,56,72226,5.0,4.447241267115587,-1
8636,56,72720,2.0,2.827872458399323,-1
8637,56,73023,4.0,3.7768957105441925,-1
8638,56,74275,4.0,3.463932643918495,-1
8639,56,74416,4.0,3.9924786273597315,-1
8640,56,74754,5.0,4.36611176296812,-1
8641,56,74916,4.0,3.5576656227201497,-1
8642,56,76111,4.0,3.951604504488676,-1
8643,56,76251,4.0,4.072587134294899,-1
8644,56,78499,5.0,4.265926038630952,-1
8645,56,79091,4.0,3.6360499242177315,-1
8646,56,79132,5.0,4.275254632810891,-1
8647,56,79592,4.0,3.9386745598560013,-1
8648,56,79677,5.0,4.2220124265613395,-1
8649,56,79702,5.0,4.429677436479764,-1
8650,56,80463,4.0,3.8918479073010914,-1
8651,56,80549,4.0,3.6532346158789704,-1
8652,56,81156,5.0,4.302020300924436,-1
8653,56,81562,4.0,3.841402797380974,-1
8654,56,81591,5.0,4.4180594863625045,-1
8655,56,81834,4.0,4.3249118085889675,-1
8656,56,83086,1.0,2.3821306985701303,-1
8657,56,83976,4.0,3.7392132102542437,-1
8658,56,84116,4.0,3.4709870007403065,-1
8659,56,85414,4.0,3.493661582097465,-1
8660,56,85438,5.0,4.047480589866883,-1
8661,56,86000,5.0,4.1506458218891575,-1
8662,56,86884,4.0,3.558385729825828,-1
8663,56,86911,2.0,2.312781801778681,-1
8664,56,87232,2.0,2.99499128072614,-1
8665,56,87304,4.0,3.879825896596286,-1
8666,56,87522,1.0,2.531431807485145,-1
8667,56,87869,2.0,2.898306280261604,-1
8668,56,88125,4.0,4.137355291218017,-1
8669,56,88744,4.0,3.4694309508627823,-1
8670,56,88810,2.0,2.9290152549552912,-1
8671,56,88812,2.0,2.9050909320429836,-1
8672,56,89492,4.0,3.619252845112433,-1
8673,56,89759,4.0,3.585877237653426,-1
8674,56,90374,4.0,3.592786205900938,-1
8675,56,90376,4.0,3.6314333930742775,-1
8676,56,90600,4.0,3.89646318846372,-1
8677,56,90947,4.0,3.713369142563777,-1
8678,56,91199,4.0,3.7504358458337683,-1
8679,56,91529,2.0,3.092456557524872,-1
8680,56,92420,4.0,3.6628798099708453,-1
8681,56,93270,1.0,2.642845630787288,-1
8682,56,93422,4.0,3.821219341957533,-1
8683,56,93443,5.0,4.380213791813187,-1
8684,56,93510,5.0,4.268765334637762,-1
8685,56,93512,4.0,3.4507537649269135,-1
8686,56,93721,4.0,3.915261682055647,-1
8687,56,94896,4.0,3.906022737820976,-1
8688,56,94959,4.0,3.7018730506447297,-1
8689,56,95088,4.0,3.8455118392960133,-1
8690,56,95441,2.0,3.0647926681944098,-1
8691,56,95510,4.0,3.6819712805084217,-1
8692,56,96079,5.0,4.122311991521396,-1
8693,56,96110,1.0,2.5205626248219604,-1
8694,56,96467,5.0,4.0214141230105085,-1
8695,56,96728,5.0,3.9133177049810337,-1
8696,56,96829,5.0,4.283332920643258,-1
8697,56,96911,4.0,3.785587612754608,-1
8698,56,97306,4.0,3.9796659415104427,-1
8699,56,97836,1.0,2.1860095831158235,-1
8700,56,97866,4.0,4.194932817618368,-1
8701,56,97921,2.0,3.424808920106447,-1
8702,56,97923,2.0,2.7819278060399673,-1
8703,56,97938,4.0,3.7631444474715123,-1
8704,56,99114,4.0,4.0467215501078435,-1
8705,56,99117,2.0,2.731633120987598,-1
8706,56,99764,5.0,4.187676198177826,-1
8707,56,99917,2.0,2.8640661177692404,-1
8708,56,100272,4.0,3.718180792765509,-1
8709,56,100556,5.0,4.224264076897501,-1
8710,56,101577,1.0,2.1264697789254874,-1
8711,56,102123,5.0,4.322737584600728,-1
8712,56,102800,4.0,3.911556070432625,-1
8713,56,102993,4.0,3.5828574706686114,-1
8714,56,103141,4.0,3.6475790708765654,-1
8715,56,103279,4.0,3.801717078230451,-1
8716,56,103624,4.0,3.8755866640731655,-1
8717,56,103688,2.0,2.740292328057066,-1
8718,56,104944,4.0,3.6076476670777486,-1
8719,56,105197,4.0,3.8257703400524727,-1
8720,56,105429,4.0,3.7729158214013627,-1
8721,56,105715,2.0,2.775320599161561,-1
8722,56,105844,4.0,3.878028708358084,-1
8723,56,106062,2.0,2.7307442876661416,-1
8724,56,106100,4.0,4.0042329650226485,-1
8725,56,106144,4.0,3.547766898457541,-1
8726,56,106332,4.0,3.618060271918953,-1
8727,56,106438,4.0,3.7502653819389256,-1
8728,56,106916,2.0,3.0236307192604137,-1
8729,56,106920,5.0,4.4460437838183555,-1
8730,56,107141,2.0,2.6832424826368886,-1
8731,56,107348,4.0,3.3614285287092818,-1
8732,56,107978,5.0,4.317065927590373,-1
8733,56,108156,2.0,2.7446059277585593,-1
8734,56,108932,4.0,3.9109489960117445,-1
8735,56,110461,4.0,3.358222605248339,-1
8736,56,111362,2.0,3.209423376539226,-1
8737,56,111617,1.0,2.613883551508235,-1
8738,56,112138,5.0,4.140412886169796,-1
8739,56,112183,4.0,4.060909077973985,-1
8740,56,112421,4.0,3.6459078776669442,-1
8741,56,112515,5.0,4.079663706532329,-1
8742,56,112552,5.0,4.229515306923851,-1
8743,56,112556,2.0,2.890046320371752,-1
8744,56,112852,2.0,3.2114486467211396,-1
8745,56,113064,4.0,3.7176534202442584,-1
8746,56,113453,1.0,2.6275551999222135,-1
8747,56,113705,2.0,2.736859190354413,-1
8748,56,113829,4.0,3.458629953103019,-1
8749,56,113862,4.0,3.643203144550372,-1
8750,56,114074,2.0,2.7509325265400943,-1
8751,56,114342,4.0,3.759512241264243,-1
8752,56,114635,4.0,3.5749331724226203,-1
8753,56,115569,4.0,3.837344378122955,-1
8754,56,116797,4.0,4.102407017615378,-1
8755,56,122882,5.0,4.434000449955788,-1
8756,56,122886,2.0,3.096273860429872,-1
8757,56,127108,5.0,4.241330671766424,-1
8758,56,127152,5.0,3.863675693771362,-1
8759,56,127198,4.0,3.672132857300311,-1
8760,56,127206,2.0,2.8994049677799674,-1
8761,56,128360,4.0,3.900235090168052,-1
8762,56,128620,5.0,4.018151224953247,-1
8763,56,131168,4.0,3.6659124383912913,-1
8764,56,133771,5.0,4.177502639391938,-1
8765,56,134170,2.0,2.9252364985017296,-1
8766,56,134853,5.0,4.519438900725467,-1
8767,56,136864,2.0,2.534699661385877,-1
8768,56,139116,5.0,3.918251329680287,-1
8769,56,139385,4.0,3.8283945733016225,-1
8770,56,139757,5.0,4.347303194181686,-1
8771,56,140715,2.0,2.7230257336580195,-1
8772,56,141890,4.0,3.7902199331424766,-1
8773,56,142422,4.0,3.65675549128739,-1
8774,56,142488,4.0,3.674157438657289,-1
8775,56,146656,5.0,4.087468214698295,-1
8776,56,148626,2.0,3.021513964389953,-1
8777,56,148881,5.0,4.380870138537963,-1
8778,56,152081,4.0,3.813996234181763,-1
8779,56,155392,4.0,3.65150153284888,-1
8780,56,156609,4.0,3.580862593706447,-1
8781,56,160590,5.0,4.059798809022361,-1
8782,57,11,5.0,3.9819676454022392,2568
8783,57,17,5.0,4.146758821731797,-1
8784,57,21,4.0,3.9245398147404336,-1
8785,57,34,5.0,4.244451044466892,2041
8786,57,110,5.0,4.204752343694994,-1
8787,57,151,5.0,3.84576322660635,-1
8788,57,163,4.0,3.792112109171364,-1
8789,57,164,3.0,3.477578341326644,3191
8790,57,260,4.0,4.138481996426947,202
8791,57,265,5.0,4.259174831760508,-1
8792,57,293,5.0,4.598157492934053,7737
8793,57,318,5.0,5.0,602
8794,57,337,5.0,4.118158801272398,7216
8795,57,350,2.0,3.0269734457839657,-1
8796,57,356,3.0,4.168805462304654,8803
8797,57,357,5.0,4.164100940226114,-1
8798,57,380,4.0,3.76759489901826,7040
8799,57,440,4.0,4.028542969036797,6119
8800,57,468,4.0,3.9013198854610747,-1
8801,57,497,5.0,4.175864969794036,6124
8802,57,509,5.0,4.416543547591294,6165
8803,57,527,5.0,4.777717584594105,6356
8804,57,534,5.0,4.436697491929916,1723
8805,57,538,5.0,4.503718253945614,-1
8806,57,555,4.0,4.186325058219893,-1
8807,57,590,5.0,4.2574656424250925,2197
8808,57,592,3.0,3.4166760413955304,512
8809,57,608,5.0,4.711716518043973,-1
8810,57,635,5.0,4.252917858739222,7350
8811,57,648,3.0,3.246623283245217,-1
8812,57,728,5.0,4.2767105712870634,-1
8813,57,800,5.0,4.517806607012147,680
8814,57,858,5.0,4.495841545580214,-1
8815,57,914,5.0,4.154628107183361,-1
8816,57,921,4.0,4.078318946731087,-1
8817,57,1007,3.0,3.173582977592076,3843
8818,57,1009,4.0,3.4374039436504074,-1
8819,57,1028,4.0,4.25783034351119,4012
8820,57,1035,5.0,4.660271801028634,2518
8821,57,1036,4.0,3.89773044319187,223
8822,57,1073,4.0,3.7901621794282723,-1
8823,57,1079,5.0,4.425948695674529,0
8824,57,1080,4.0,4.076165278502978,5385
8825,57,1081,4.0,4.0031021620414835,3871
8826,57,1088,4.0,3.861537553884527,21
8827,57,1091,2.0,2.6523134634401986,1426
8828,57,1092,2.0,3.0935196233605096,5177
8829,57,1094,5.0,4.216315472540739,-1
8830,57,1097,5.0,4.451174805552073,1079
8831,57,1101,5.0,4.091777810604238,10445
8832,57,1124,4.0,3.831634844348281,-1
8833,57,1125,4.0,3.8171360173767086,4184
8834,57,1127,5.0,4.159398343956048,-1
8835,57,1128,2.0,3.2885776088988528,442
8836,57,1129,3.0,3.322818338797206,1278
8837,57,1130,4.0,3.972704869148856,7520
8838,57,1135,4.0,3.8614378868675665,1539
8839,57,1136,5.0,4.536276360957694,736
8840,57,1148,5.0,4.604157567013471,6868
8841,57,1185,5.0,4.216299528396488,-1
8842,57,1186,4.0,4.007425484131154,1430
8843,57,1193,5.0,4.433171942892454,7661
8844,57,1194,4.0,4.117324887059138,-1
8845,57,1196,4.0,4.113169772454122,2058
8846,57,1197,5.0,4.535115219839863,-1
8847,57,1198,5.0,4.418244004397639,762
8848,57,1200,3.0,3.6707422079289835,1144
8849,57,1208,3.0,3.978699565243725,-1
8850,57,1214,3.0,3.88504751530118,-1
8851,57,1220,4.0,4.011716504889055,8943
8852,57,1221,5.0,4.469593036797548,5582
8853,57,1222,5.0,4.37169157427566,-1
8854,57,1224,5.0,4.618622964931351,1000
8855,57,1225,5.0,4.802938546969872,9078
8856,57,1227,4.0,4.1525535189351155,-1
8857,57,1234,5.0,4.655859454938149,-1
8858,57,1240,3.0,3.8517606547231686,-1
8859,57,1242,5.0,4.33075036031614,-1
8860,57,1243,5.0,4.4314058980571165,-1
8861,57,1246,5.0,4.479684194359377,1173
8862,57,1252,5.0,4.454142548465537,86
8863,57,1258,5.0,4.274612438904023,3367
8864,57,1259,4.0,4.130124251917631,591
8865,57,1263,5.0,4.41367010770375,2855
8866,57,1265,4.0,3.974854659519197,1600
8867,57,1270,3.0,3.856864764785753,-1
8868,57,1272,3.0,3.86502285822972,-1
8869,57,1275,3.0,3.5718349685955553,-1
8870,57,1278,5.0,4.36529784610987,6689
8871,57,1286,5.0,4.205717508818225,2334
8872,57,1288,3.0,3.6122023122818296,-1
8873,57,1291,5.0,4.428230449017096,-1
8874,57,1296,5.0,4.414948910647105,-1
8875,57,1299,5.0,4.558995878169517,8088
8876,57,1302,4.0,3.9357597721750546,9842
8877,57,1307,5.0,4.473562909823437,701
8878,57,1321,5.0,4.0780114929920295,-1
8879,57,1323,2.0,2.7083737290586916,2458
8880,57,1326,1.0,2.841438813406853,-1
8881,57,1327,4.0,3.73430060022299,-1
8882,57,1345,5.0,3.9715757154702005,4846
8883,57,1346,4.0,3.628563718663489,1028
8884,57,1347,4.0,3.3463106992621974,1423
8885,57,1350,5.0,4.009119653478076,2192
8886,57,1357,5.0,4.35653287934555,1767
8887,57,1358,5.0,4.1188876080083805,-1
8888,57,1378,4.0,3.756246257200819,3640
8889,57,1380,4.0,4.230908230471818,-1
8890,57,1387,5.0,4.0172330338560185,6606
8891,57,1393,4.0,3.8830080867197827,8636
8892,57,1394,5.0,4.358219540004776,-1
8893,57,1408,4.0,3.9699754138789825,3552
8894,57,1422,3.0,3.362116326573039,-1
8895,57,1459,4.0,3.270673846860971,3474
8896,57,1476,4.0,3.8387803922111283,3887
8897,57,1587,3.0,3.3413622814946597,998
8898,57,1589,5.0,4.031097624491457,1511
8899,57,1597,4.0,3.4361795366220824,-1
8900,57,1617,4.0,4.292747599990298,-1
8901,57,1625,3.0,3.955834911124416,1260
8902,57,1641,5.0,4.338353183305204,-1
8903,57,1645,4.0,3.697403390473762,-1
8904,57,1663,4.0,3.628563326166845,3937
8905,57,1674,5.0,4.588629368671354,9607
8906,57,1704,5.0,4.343238703843774,1637
8907,57,1719,5.0,4.523793835199216,7
8908,57,1721,3.0,3.4704166370873417,4493
8909,57,1732,3.0,4.095454778414577,8887
8910,57,1754,3.0,3.600045118977936,8801
8911,57,1784,5.0,3.984458516563582,3076
8912,57,1892,5.0,4.152001944808347,9412
8913,57,1909,2.0,3.035284192283704,1909
8914,57,1914,5.0,4.210783090669203,9385
8915,57,1917,1.0,2.617389601200401,8703
8916,57,1918,3.0,3.218192871681213,10401
8917,57,1923,5.0,4.325357649058216,-1
8918,57,1947,5.0,4.342279977207215,537
8919,57,1951,4.0,3.8880888878382094,6771
8920,57,1953,5.0,4.253764356801648,-1
8921,57,1954,4.0,3.959786067425519,-1
8922,57,1955,4.0,4.058078635516653,2156
8923,57,1956,4.0,4.070660435241229,-1
8924,57,1957,5.0,4.43354505481943,2881
8925,57,1958,4.0,4.05064823364421,-1
8926,57,1961,5.0,4.266065713149107,1744
8927,57,1962,5.0,4.322014791742014,2165
8928,57,1964,5.0,4.398352948425204,749
8929,57,1967,3.0,3.4479587186396445,8601
8930,57,1968,4.0,4.283374919942842,4906
8931,57,1974,2.0,3.2301906741497883,2751
8932,57,1975,2.0,2.531363702689844,5473
8933,57,1977,1.0,2.4071701801704317,2408
8934,57,1978,1.0,3.0430013724288774,6552
8935,57,1979,1.0,2.7616041638848854,2318
8936,57,1981,1.0,2.6563278793340483,2108
8937,57,1982,4.0,3.870588345214348,218
8938,57,1983,3.0,3.3213219078671496,1333
8939,57,1984,1.0,2.389315965078028,-1
8940,57,1987,2.0,2.9352109133022317,6343
8941,57,1994,4.0,4.193899305641095,-1
8942,57,1995,3.0,3.422052437102627,8491
8943,57,1996,2.0,3.126399049748877,4042
8944,57,1997,4.0,3.7255437155247257,-1
8945,57,2000,5.0,4.114009816785722,3731
8946,57,2001,4.0,3.5900218696053026,-1
8947,57,2003,3.0,3.4604119889949994,694
8948,57,2005,3.0,3.9184667043068346,-1
8949,57,2006,5.0,4.346086191482943,2980
8950,57,2009,3.0,3.6785819783283538,-1
8951,57,2013,4.0,3.3708283130429852,6192
8952,57,2020,5.0,4.503913051042563,828
8953,57,2027,2.0,2.7507362225591576,2667
8954,57,2028,5.0,4.488217084534487,-1
8955,57,2037,4.0,3.7596527947276814,2797
8956,57,2044,3.0,3.214002635783086,4614
8957,57,2054,3.0,3.2009908274520336,2175
8958,57,2070,4.0,4.179534757744784,-1
8959,57,2088,2.0,2.7558031686380913,1942
8960,57,2097,3.0,3.6060564288799215,-1
8961,57,2100,4.0,3.512439735916694,-1
8962,57,2109,4.0,3.6321012110149438,1607
8963,57,2110,4.0,3.897035058402521,-1
8964,57,2111,3.0,3.5609239041790643,1803
8965,57,2114,5.0,3.957724580140834,1929
8966,57,2115,4.0,3.9818805534272577,12
8967,57,2118,2.0,3.6019736466547303,5304
8968,57,2121,3.0,3.115979573704086,6262
8969,57,2122,1.0,2.602789527180218,11
8970,57,2125,4.0,3.9082554153446223,9730
8971,57,2130,4.0,4.443452807993948,-1
8972,57,2143,3.0,3.4809103825821217,1551
8973,57,2144,3.0,3.9424058820474066,-1
8974,57,2153,1.0,2.0603119599959894,-1
