movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
442,demolition man,action sci-fi,1993,6,170929,0,115,57000000,en,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.",31,58055768,The future isn't big enough for the both of them.,2848,6
443,"endless summer 2, the",documentary,1994,7,2115,0,109,0,en,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",2,0,,20,7
444,even cowgirls get the blues,comedy romance,1993,4,7419,0,106,8000000,en,"Sissy Hankshaw is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean, one of the cowgirls at the beauty- ranch.",9,0,There have been many great drivers but only one great passenger.,100,4
445,fatal instinct,comedy,1993,5,7451,0,91,0,en,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",7,0,"Sex, murder and revenge were never this funny.",99,5
446,farewell my concubine,drama romance,1993,8,27783,0,171,0,zh,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",16,5750000,,354,7
447,"favor, the",comedy romance,1994,5,2853,0,97,13000000,en,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.",5,3134081,Two Women. Three Men. One Secret.,31,4
448,fearless,drama,1993,7,22448,0,122,0,en,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is wracked with grief and guilt since her baby died in the crash which she and Max survived.",9,6995302,Some people are afraid of nothing.,228,6
449,fear of a black hat,comedy,1993,7,4196,0,88,0,en,"Chronicling the controversial career of bad boys N.W.H. (Niggaz With Hats), this uproarious 'mockumentary' lampoons all of hardcore rap's hot-button issues. This underground laugh riot recounts the rise, fall and resurrection of a clueless bunch of would-be rappers, Ice Cold, Tone-Def &amp; Tasty Taste performing as N.W.H.",1,0,The First Drive-By Comedy,30,5
450,with honors,comedy drama,1994,6,14220,0,101,0,en,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.",11,20016254,"If you want a degree go to Harvard, If you want an education go to Simon Wilder.",147,6
451,flesh and bone,drama mystery romance,1993,6,5560,0,126,0,en,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",8,9709451,Evil is patient,58,6
452,widows' peak,drama,1994,6,1697,0,101,0,en,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,3,0,,10,6
453,for love or money,comedy,1993,6,14123,0,96,30000000,en,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",12,11146270,He thought there was nothing as seductive as money. He was wrong.,275,6
454,"firm, the",drama thriller,1993,6,130719,0,154,42000000,en,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",20,270248367,Power can be murder to resist.,1527,6
455,free willy,adventure children's drama,1993,6,74629,0,112,20000000,en,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",38,153698625,How far would you go for a friend?,1435,6
456,fresh,drama,1994,7,13132,0,114,0,en,"Michael is a 12-year-old drug pusher who lives in a crowded house with his cousins and aunt. His father has become a street bum, but still meets with Fresh on occasion to play chess. Fresh is rather quiet in a crazy world. Fresh's sister is a junkie who sleeps with the dealers that Fresh sells for. As the story progresses Fresh realizes that he doesn't want to sell drugs anymore, he wants revenge.",11,0,,147,7
457,"fugitive, the",action thriller,1993,7,286096,0,130,44000000,en,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",27,368875760,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,3282,7
458,geronimo: an american legend,drama western,1993,6,11333,0,115,35000000,en,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, while reclaiming what is rightfully theirs.",12,18635620,A Warrior. A Leader. A Legend.,180,6
459,"getaway, the",action,1994,5,18172,0,115,0,en,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",14,30,A dangerous deal. A double cross. And the ultimate set up is yet to come.,244,5
460,getting even with dad,comedy,1994,4,8007,0,109,30000000,en,"Ray, an ex-con and widower, is planning a coin heist with two accomplices to help him to buy his own bakery. However, he doesn't expect his son Timmy, who was living with Ray's sister, to show up at the house right in the middle of planning. Timmy is ignored and Ray and his buddies pull off the heist. Timmy gets his father's attention by stealing the coins and hiding them. To get them back, his father must take him to a number of different places and treat him like he enjoys his presence. They grow fond of each other but Timmy won't stay with his dad unless he gives up the coins.",8,0,"..He's not getting mad, he's Getting Even With Dad.",154,5
461,go fish,drama romance,1994,5,2162,0,83,0,en,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging?",3,0,The girl is out there,20,4
462,"good man in africa, a",action adventure,1994,5,2566,0,94,0,en,"Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",3,0,,25,5
463,guilty as sin,crime drama thriller,1993,5,5291,0,107,0,en,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",15,22886222,"She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",82,5
464,hard target,action adventure crime thriller,1993,6,49985,0,97,18000000,en,"When a woman's father goes missing, she enlists a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.",36,74189677,Don't hunt what you can't kill.,832,6
465,heaven & earth,action drama war,1993,6,14099,0,140,33000000,en,"Le Ly lives in a small Vietnamese village whose serenity is shattered when war breaks out. Caught between the Viet Cong and the South Vietnamese army, the village is all but destroyed. After being both brutalized and raped, Le Ly resolves to flee. She leaves for the city, surviving desperate situations, but surviving nonetheless. Eventually she meets a U.S. Marine named Steve Butler who treats her kindly and tells her he would like to be married -- maybe to her.",12,5864949,An amazing true story of survival.,189,6
466,hot shots! part deux,action comedy war,1993,6,89340,0,86,25000000,en,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",26,133752825,Just deux it.,1439,6
467,live nude girls,comedy,1995,5,1855,0,95,0,en,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",7,0,"Sex, Lies and Fantasies... Unrated!",22,4
468,"englishman who went up a hill, but came down a mountain, the",comedy romance,1995,6,9,-1,104,0,en,"When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their 'mountain' is only a hill, the offended community sets out to remedy the situation.",8,0,"A romantic comedy about a man, a woman, and the mountain that brought them together",220,6
469,"house of the spirits, the",drama romance,1993,6,22530,0,140,25000000,en,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",17,6265311,,532,6
470,house party 3,comedy,1994,4,5249,0,100,0,en,"Hip Hop duo Kid & Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",5,0,This bachelor party's gonna' bring down the house!,33,5
471,"hudsucker proxy, the",comedy romance,1994,7,80183,0,111,25000000,en,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,14,2800000,They took him for a fall guy... but he threw them for a hoop.,775,7
472,i'll do anything,comedy drama,1994,5,2668,0,115,40000000,en,"Matt Hobbs is a talented but unsuccessful actor. When estranged (and strange) ex-wife Beth dumps their daughter Jeannie on Matt, father and daughter have a lot of adjusting to do. His budding relationship with attractive production assistant Cathy Breslow is made complicated, while the precocious child is overly accustomed to getting her own way. Matt eventually faces the choice of family vs career in a particularly difficult way.",5,0,,39,5
473,in the army now,comedy war,1994,4,13472,0,91,0,en,"Bones Conway and Jack Kaufman didn't really know what they were in for when they enlisted in the U.S. Army; they just wanted to get a job and make some money. But these new recruits are so hapless, they run the risk of getting kicked out before their military careers even begin. Soon, though, they're sent to the Middle East to fight for their country -- which they manage to do in their own wacky ways.",7,28881266,"Sleep tight, America! The safety of the free world rests in his hands!",164,5
474,in the line of fire,action thriller,1993,7,101187,0,128,40000000,en,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",17,176997168,An assassin on the loose. A president in danger. Only one man stands between them...,1170,7
475,in the name of the father,drama,1993,8,169935,0,133,13000000,en,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",15,65796862,Falsely accused. Wrongly imprisoned. He fought for justice to clear his father’s name.,1324,7
476,"inkwell, the",comedy drama,1994,6,1434,0,110,0,en,The Inkwell is about a 16-year-old boy coming of age on Martha's Vineyard in the summer of 1976.,4,8880705,Summer's Never Been So Much Fun!,10,5
477,what's love got to do with it?,drama,1993,7,20614,0,118,15000000,en,"What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, based on the life of Tina Turner. The film stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner.  The screenplay was adapted by Kate Lanier from the book I, Tina co-written by Turner with Kurt Loder. Both Ike and Tina assigned rights to Lanier for their lives to be dramatized in the film. The film's soundtrack featured the hit song ""I Don't Wanna Fight"", which went to number one in seven countries.",12,39100956,Who Needs A Heart When A Heart Can Be Broken?,207,7
478,jimmy hollywood,comedy,1994,5,3327,0,112,30000000,en,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation.",5,0,,50,5
479,judgment night,action,1993,6,16710,0,110,21000000,en,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat and mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama.",11,12136938,Don't move. Don't whisper. Don't even breathe.,230,6
480,jurassic park,action adventure sci-fi,1993,8,935952,0,127,63000000,en,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",28,920100000,An adventure 65 million years in the making.,13248,7
481,kalifornia,drama thriller,1993,6,53338,0,117,9000000,en,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",12,2395231,Fear never travels alone.,585,6
482,killing zoe,thriller,1994,6,20457,0,96,1500000,en,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",9,418961,,250,6
483,king of the hill,drama,1993,7,8237,0,103,8000000,en,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",7,1214231,"When the world turns upside down, the trick is coming out on top.",118,6
484,lassie,adventure children's,1994,5,6170,0,94,0,en,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone.",12,9979683,Best friends are forever.,160,6
485,last action hero,action comedy,1993,6,148105,0,130,85000000,en,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",23,137298489,This isn't the movies anymore.,2021,6
486,life with mikey,comedy,1993,5,5951,0,91,2000000,en,"Michael Chapman, a former child TV star, runs a struggling talent agency specilizing in child acts. When a young girl off the street puts on a real performance after he catches her picking his pocket, he may have just found the next big thing.",9,12440858,He's a talent agent. She's a thief. Looks like they've already got something in common.,109,5
487,lightning jack,comedy western,1994,5,6828,0,98,0,en,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.",7,0,,92,5
488,m. butterfly,drama,1993,6,9562,0,101,0,en,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",13,1499795,Passion. Power. Revenge. In All Their Majesty,150,6
489,made in america,comedy,1993,5,16568,0,111,22000000,en,"A young black woman discovers that her father was a sperm donor, and if that wasn't bad enough, he's white.",8,0,"At the sperm-bank she asked for a tall, intelligent, black man. One out of three ain't bad.",274,5
490,malice,thriller,1993,6,24960,0,107,0,en,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",15,46405336,Her doctor wasn't playing God. He thought he was God.,332,6
491,"man without a face, the",drama,1993,6,29194,0,115,0,en,"Justin McLeod is a former teacher who lives as a recluse on the edge of town after his face is disfigured from an automobile accident ten years earlier, in which a boy was incinerated—and for which he was convicted of involuntary manslaughter.",7,24760338,A fatherless boy had almost given up all his dreams... until one man believed in him enough to make them come true.,402,6
492,manhattan murder mystery,comedy mystery,1993,7,43113,0,104,13500000,en,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,11,11285588,Keaton & Allen reunited for fun flick!,831,7
493,menace ii society,action crime drama,1993,7,56906,0,97,3500000,en,"Sobering and incisive, this cautionary drama centers on a street tough 18-year-old facing a moral quandary while trying to turn his life around.",21,27900000,This is the truth. This is what's real.,554,7
494,executive decision,action thriller,1996,6,55878,0,133,55000000,en,"Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",19,121969216,Fasten your seat belts,691,6
495,in the realm of the senses (ai no corrida),drama,1976,6,20249,0,109,0,ja,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",29,0,,411,6
496,what happened was...,comedy drama romance,1994,7,1544,0,91,0,en,Jackie and Michael are coworkers at a large law firm. They decide to meet at Jackie's for dinner one night.,3,0,,20,7
497,much ado about nothing,comedy romance,1993,7,47562,0,111,11000000,en,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",13,22551000,Romance. Mischief. Seduction. Revenge. Remarkable.,557,7
498,mr. jones,drama romance,1993,5,7183,0,114,0,en,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",15,0,Everything That Makes Him Dangerous Makes Her Love Him More,123,5
499,mr. wonderful,comedy romance,1993,5,3317,0,98,0,en,"Electrician Gus gets the chance to fulfil a childhood dream by buying an old bowling-alley with some of his friends, but first he must find his ex-wife a new husband so he can stop paying alimony.",6,3125424,Sometimes love is a stranger. And sometimes it's someone you've known all your life.,26,5
500,mrs. doubtfire,comedy,1993,7,262423,0,125,25000000,en,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",32,441286195,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,5010,7
501,naked,drama,1993,7,38318,0,131,0,en,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,13,0,When unbalance leads to submission,370,7
502,"next karate kid, the",action children's,1994,4,29853,0,107,12000000,en,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",31,15876353,"It's ancient wisdom against teenage spunk. 1,000 years of karate tradition is about to get a kick in the pants.",767,5
503,"new age, the",drama,1994,5,1169,0,112,0,en,"Dr. Jack and Rexella Van Impe are a Christian news team, well qualified to report and interpret current international events in light of Bible prophecy.",0,0,,0,0
504,no escape,action sci-fi,1994,6,19796,0,118,20000000,en,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",12,15340000,No Guards. No Walls.,301,6
505,north,comedy,1994,4,13926,0,87,40000000,en,"Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus North starts off on a journey around the world to find parents that really care about him.",11,0,A family comedy that appeals to the child in everyone.,198,5
506,orlando,drama,1993,7,16163,0,94,4000000,en,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",14,5377643,,213,7
507,"perfect world, a",action drama,1993,7,79001,0,138,30000000,en,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",17,135130999,,1232,7
508,philadelphia,drama,1993,7,236663,0,125,26000000,en,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,23,206678440,No one would take on his case... until one man was willing to take on the system.,3417,7
509,"piano, the",drama romance,1993,7,86020,0,121,7000000,en,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",15,40185556,,1098,7
510,poetic justice,drama,1993,6,14508,0,109,14000000,en,"Still grieving after the murder of her boyfriend, hairdresser Justice writes poetry to deal with the pain of her loss. Unable to get to Oakland to attend a convention because of her broken-down car, Justice gets a lift with her friend, Iesha and Iesha's postal worker boyfriend, Chicago. Along for the ride is Chicago's co-worker, Lucky, to whom Justice grows close after some initial problems. But is she ready to open her heart again?",16,27515786,A Street Romance.,180,6
511,"program, the",action drama,1993,6,10459,0,112,0,en,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",6,23042200,From Different Worlds They Come To Prove Themselves In The Gritty World of College Football.,68,6
512,robert a. heinlein's the puppet masters,horror sci-fi,1994,5,8962,0,109,0,en,The Earth is invaded by alien parasites—aka 'slugs'—that ride on people's backs and control their minds,10,8638072,Trust No One,128,5
513,radioland murders,comedy mystery romance,1994,6,3646,0,108,0,en,"In 1939, WBN, a fourth radio network, is about to take to America's airwaves. As if the confusion of the premiere night wasn't enough, Penny Henderson, the owner's secretary, must deal with an unhappy sponsor, an overbearing boss and a soon-to-be ex-husband who desperately wants her back. As the broadcast begins, a mysterious voice breaks the broadcast and suddenly members of the cast turn up dead. It's up to her husband Roger, to find out whodunit as the police chase him through the halls of WBN.",5,0,"At station WBN, the hits just keep on coming.",39,5
514,"ref, the",comedy,1994,6,24692,0,97,11000000,en,"Caroline and Lloyd are a married couple constantly at each other's throats, masters at crafting acid-tongued barbs at the other's expense. Indeed, they are so obsessed with belittling each other that they never stop -- not even at gunpoint. The gunman is Gus, a thief on the run from the police, who kidnaps the couple as an insurance policy, planning to use their home as a hideout. But their incessant bickering proves more than Gus bargained for, forcing him -- for the sake of his own sanity -- into the unenviable role of peacemaker. To make things even worse for Gus, he discovers that he has taken the couple hostage the night of their big Christmas party, and the guests are already on the way. Not wanting to leave Lloyd and Caroline unattended, Gus opts to attend the party, pretending to be the couple's marriage counselor. This naturally leads to a series of comic confusions, as the hostage crisis and marital tensions head towards their inevitable conclusion.",9,11439193,They might be his hostages but what they're doing to this guy is criminal.,250,6
515,"remains of the day, the",drama,1993,7,72181,0,134,0,en,A documentary about making The Remains of the Day.,0,0,,0,0
516,renaissance man,comedy drama war,1994,6,17780,0,128,40000000,en,"An advertising man is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job: teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",10,24332324,"One Man's Mission To Teach The Few, The Proud... The Impossible!",230,6
517,rising sun,action drama mystery,1993,6,45142,0,125,40000000,en,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner and Web Smith are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",13,107198790,A collision of East and West. A conspiracy of seduction and murder. A battle between tradition and power. Business is war.,568,6
518,"road to wellville, the",comedy,1994,5,12239,0,118,0,en,"An unhappy young couple visit the infamous Kellogg spa in Battle Creek, Michigan while a young hustler tries get into the breakfast-cereal business and compete against John Kellogg's corn flakes.",10,0,A comedy of the heart and other organs.,126,5
519,robocop 3,sci-fi thriller,1993,4,49734,0,104,22000000,en,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.",22,10696210,«He's back to lay down the law»,911,4
520,robin hood: men in tights,comedy,1993,6,123828,0,104,20000000,en,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",22,35739755,The legend had it coming...,1609,6
521,romeo is bleeding,crime thriller,1993,6,13937,0,110,11500000,en,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,13,3275585,The story of a cop who wanted it bad and got it worse.,120,6
522,romper stomper,action drama,1992,6,39215,0,94,0,en,"Nazi skinheads in Melbourne take out their anger on local Vietnamese, who are seen as threatening racial purity. Finally the Vietnamese have had enough and confront the skinheads in an all-out confrontation, sending the skinheads running. A woman who is prone to epileptic seizures joins the skins' merry band, and helps them on their run from justice, but is her affliction also a sign of impurity?",13,0,Give him smack in head special...,379,6
523,ruby in paradise,drama,1993,7,2797,0,114,800000,en,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",3,1001437,A woman's search for herself.,25,6
524,rudy,drama,1993,7,61962,0,114,12000000,en,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",11,22750363,"It's not the size of the dog in the fight, It's the size of the fight in the dog.",504,7
525,"saint of fort washington, the",drama,1993,7,2552,0,103,0,en,"Matthew, a young schizophrenic, finds himself out on the street when a slumlord tears down his apartment building. Soon, he finds himself in even more dire straits, when he is threatened by Little Leroy, a thug who is one of the tough denizens of the Fort Washington Shelter for Men. He reaches out to Jerry, a streetwise combat veteran, who takes Matthew under his wing as a son. The relationship between these two men grows as they attempt to conquer the numbing isolation of homelessness.",4,0,,26,6
526,"savage nights (nuits fauves, les)",drama,1992,6,2274,0,126,0,fr,"Jean is young, gay, and promiscuous. Only after he meets one or two women, including Laura does he come to realize his bisexuality. Jean has to overcome a personal crisis and a tough choice between Laura and his male lover Samy.",4,0,,49,6
527,schindler's list,drama war,1993,9,1303242,0,195,22000000,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,54,321365567,"Whoever saves one life, saves the world entire.",12514,8
